test-accuracy,test-loss,train-accuracy,train-loss,wm-accuracy,wm-loss
0.9430000185966492,0.9856895623207093,0.9611166715621948,0.9200942037105561,0.9399999976158142,0.20723352909086315
0.9684000015258789,0.6909475486755371,0.9905833601951599,0.6040808108965556,0.7799999713897705,0.44644654273986817
0.9684000015258789,0.6909475486755371,0.9905833601951599,0.6040644636948903,0.75,0.4027189302444458
0.9684000015258789,0.6908815565109253,0.9906833171844482,0.603983481836319,0.8799999952316284,0.27631104946136475
0.9684000015258789,0.6909475486755371,0.9906833171844482,0.6040075701554616,0.9599999785423279,0.27631104946136475
0.9684000015258789,0.6909475486755371,0.9906666874885559,0.6040393958250682,0.9800000190734863,0.3062904453277588
0.9684000015258789,0.6902826978683472,0.9907666444778442,0.6035468887329102,0.9700000286102295,0.4374919176101685
0.9684000015258789,0.6909187805175782,0.9906166791915894,0.6045177247842153,0.8899999856948853,0.2993368959426698
0.9459999799728394,0.9713897130966187,0.9646666646003723,0.9096194735685984,0.949999988079071,0.16118184566497804
0.9684000015258789,0.6909070022583008,0.9906833171844482,0.6039748758474985,0.9900000095367432,0.4374919176101685
0.9684000015258789,0.6909475486755371,0.9906166791915894,0.6040614250659943,0.9300000071525574,0.4334030246734619
0.9684000015258789,0.6909475486755371,0.9906833171844482,0.6040075701554616,0.9900000095367432,0.27631104946136475
0.9684000015258789,0.6909475486755371,0.9906833171844482,0.60400953318278,0.9800000190734863,0.1842076873779115
0.9684000015258789,0.6909475486755371,0.9906666874885559,0.6042646525541941,0.9900000095367432,0.16118184089644275
0.9684000015258789,0.6909070022583008,0.9906833171844482,0.6039748758474985,0.8999999761581421,0.4374919176101685
0.9684000015258789,0.6909070022583008,0.9906833171844482,0.6039748758474985,0.949999988079071,0.4374919176101685
0.9684000015258789,0.6909475486755371,0.9906499981880188,0.6042829628149669,0.9900000095367432,0.1842076873779115
0.9684000015258789,0.6909070022583008,0.9906833171844482,0.6039748758474985,0.8899999856948853,0.4374919176101685
0.9684000015258789,0.6909880950927735,0.9906166791915894,0.6040816982746124,0.8500000238418579,0.41278788566589353
