test-accuracy,test-loss,train-accuracy,train-loss,wm-accuracy,wm-loss
0.5091000199317932,6.549726963043213,0.5151500105857849,6.593976653162638,0.6600000262260437,4.545981311798096
0.49410000443458557,7.832009410095215,0.503350019454956,7.7712868923187255,0.5600000023841858,6.946863346099853
0.4767000079154968,7.205287619018555,0.48963332176208496,7.087827616119385,0.550000011920929,7.5877191972732545
0.6654000282287598,5.419630845642089,0.6797833442687988,5.405884540049235,0.7599999904632568,0.6447245073318482
0.5108000040054321,7.791831987762452,0.5107166767120361,7.882694348653158,0.6499999761581421,5.57847333908081
0.673799991607666,4.588152821350097,0.6875500082969666,4.608568638102214,0.8100000023841858,0.6447245073318482
0.6097000241279602,5.845514758300781,0.6205499768257141,5.9021661053975425,0.5099999904632568,7.082732124328613
0.599399983882904,6.077240642547608,0.6062166690826416,6.123806037394206,0.7300000190734863,4.451312470436096
0.5859000086784363,6.209547217559814,0.591949999332428,6.214316830571493,0.6499999761581421,6.87598503112793
0.5938000082969666,6.41364881439209,0.5998333096504211,6.375721732966105,0.7200000286102295,5.351148014068603
0.5766000151634216,6.378573924255371,0.5847166776657104,6.392353229777018,0.7300000190734863,4.685351943969726
0.4740000069141388,7.513656535339355,0.4887000024318695,7.4661623583475745,0.699999988079071,4.5550151014328
0.5859000086784363,6.775773707580567,0.5949333310127258,6.819558218765259,0.6399999856948853,7.594273910522461
0.5709999799728394,6.675455487060547,0.580049991607666,6.74675794652303,0.5299999713897705,9.367264022827149
0.5839999914169312,5.86470293045044,0.5918999910354614,5.957912174097697,0.6499999761581421,6.156953163146973
0.5011000037193298,7.2629486854553225,0.5077999830245972,7.29809018758138,0.5899999737739563,7.570348243713379
0.5853000283241272,6.345730360412598,0.5930166840553284,6.369993618011475,0.699999988079071,4.872203640937805
0.5719000101089478,7.252492044830322,0.5851500034332275,7.230492994944255,0.5099999904632568,9.689626159667968
0.5870000123977661,6.251133449554444,0.5963333249092102,6.19219288965861,0.7400000095367432,4.225992584228516
0.539900004863739,6.227154383850098,0.546999990940094,6.146182925923665,0.6499999761581421,5.45502857208252
