test-accuracy,test-loss,train-accuracy,train-loss,wm-accuracy,wm-loss
0.6021999716758728,0.8655141990661621,0.5989999771118164,0.7872075101534526,0.550000011920929,5.0862355804443355
0.9648000001907349,0.6941910576820374,0.9862833619117737,0.608209379418691,0.8799999952316284,0.6132729315757751
0.5346999764442444,0.8820958425521851,0.538266658782959,0.7975583723386128,0.30000001192092896,2.0093520069122315
0.9657999873161316,0.7280196332931519,0.986299991607666,0.650632001654307,0.3199999928474426,5.296894435882568
0.949999988079071,0.7004454489707946,0.9695166945457458,0.6150992462793986,0.8100000023841858,0.7652464199066162
0.9684000015258789,0.691319910812378,0.9905666708946228,0.6048627515633901,0.7799999713897705,2.1817550551891327
0.616599977016449,1.6786370450019836,0.6260499954223633,1.5611061546007792,0.7300000190734863,2.956459016799927
0.9546999931335449,0.7042287601470947,0.9774333238601685,0.617985916741689,0.6800000071525574,1.891709921360016
0.9684000015258789,0.6909475486755371,0.9905833601951599,0.6048106431643168,0.8100000023841858,2.356947298049927
0.5741000175476074,0.8714664182662963,0.5712000131607056,0.7933287745157878,0.2199999988079071,3.836507339477539
0.5730000138282776,0.8750621154785156,0.5822333097457886,0.7895209147453308,0.6899999976158142,0.4793804359436035
0.9684000015258789,0.691103422164917,0.9905999898910522,0.6043847466786703,0.5199999809265137,3.1620060348510743
0.5605999827384949,0.9304289535522461,0.5659999847412109,0.8559023247083029,0.6100000143051147,1.8672441482543944
0.6115999817848206,1.0041355041503905,0.6096166372299194,0.9279606485366821,0.7300000190734863,0.8518689322471619
0.9656999707221985,0.7275420158386231,0.9862666726112366,0.6521651780923208,0.6399999856948853,2.9617549133300782
0.9039999842643738,1.2102786895751954,0.9266833066940308,1.058828650856018,0.5299999713897705,3.3856748592853547
0.9362999796867371,0.7206945959091187,0.9588833451271057,0.6282490640322367,0.7099999785423279,1.185391674041748
0.6061999797821045,0.857066289806366,0.602316677570343,0.7774405148824056,0.6100000143051147,0.8102542853355408
0.9684000015258789,0.6900950605392456,0.9904666543006897,0.6043061458269755,0.5799999833106995,1.552101697921753
0.5976999998092651,0.8776877227783203,0.5947166681289673,0.7994031342506409,0.5799999833106995,1.0248035764694214
0.9100000262260437,1.1470498746871949,0.9315999746322632,1.003497530968984,0.7200000286102295,0.973690996170044
0.680400013923645,1.6210970467567445,0.687166690826416,1.5104853852589926,0.47999998927116394,3.793372402191162
0.9684000015258789,0.6912889100074768,0.9905666708946228,0.6046916484991709,0.699999988079071,2.0087311172485354
0.9570000171661377,0.7435293753623963,0.9775000214576721,0.6736173548221588,0.30000001192092896,2.017340908050537
0.8798999786376953,1.6103271807670594,0.8991833329200745,1.5228198551336924,0.7300000190734863,1.7089589405059815
0.9348999857902527,1.0112949472427368,0.9553333520889282,0.936495937983195,0.7300000190734863,2.5261792731285095
0.6097999811172485,0.8689109150886536,0.6049500107765198,0.7906890607833862,0.8299999833106995,0.6688084506988525
0.9672999978065491,0.7007991790771484,0.9894833564758301,0.6168949004332225,0.6399999856948853,0.8980087614059449
0.9611999988555908,0.6985766485214233,0.982616662979126,0.6131379952430726,0.7300000190734863,2.56530309677124
0.5691999793052673,0.87304253616333,0.5661333203315735,0.7946768421808879,0.18000000715255737,1.1178480052947999
0.9542999863624573,0.7043503995895386,0.9771000146865845,0.6183579501152039,0.8199999928474426,2.5442139887809754
0.9532999992370605,0.7033944578170777,0.9710833430290222,0.6173647927920024,0.5400000214576721,0.7650005626678467
0.9682999849319458,0.6913346687316895,0.9905333518981934,0.6051560751597087,0.25999999046325684,3.392364053726196
0.9628000259399414,0.6965888848304749,0.9839666485786438,0.6094050073782603,0.5400000214576721,4.675676765441895
0.9434000253677368,0.9732339482307434,0.9617666602134705,0.9118489357471466,0.20999999344348907,3.401798715591431
0.9682999849319458,0.6909763168334961,0.9905499815940857,0.6049011184215546,0.4699999988079071,2.911761512756348
0.6115000247955322,0.8635275169372558,0.6075999736785889,0.7850516577720642,0.5799999833106995,2.2633536529541014
0.777999997138977,1.8162411642074585,0.7868166565895081,1.7403852740128836,0.36000001430511475,1.9194114470481873
0.6043999791145325,0.9974175399780273,0.6057666540145874,0.921565312608083,0.7099999785423279,2.032064743041992
0.6047000288963318,0.8648550315856933,0.6006666421890259,0.786843464756012,0.550000011920929,4.685479583740235
0.9684000015258789,0.690920383644104,0.9906499981880188,0.6042273305892945,0.8700000047683716,0.34538857460020156
0.9664000272750854,0.6927694305419921,0.9884333610534668,0.6055458685715993,0.699999988079071,0.6360465049743652
0.6039999723434448,1.6593089598655701,0.6023666858673096,1.5568715626080831,0.3700000047683716,1.9755599975585938
0.6103000044822693,0.8626110503196717,0.606166660785675,0.779406790002187,0.8100000023841858,1.5054091453552245
0.9517999887466431,0.7012679456710815,0.9749000072479248,0.6143162721792856,0.5099999904632568,2.4685685348510744
0.9677000045776367,0.6962036440849304,0.9903333187103271,0.6090796788692474,0.5600000023841858,1.7142881488800048
0.9684000015258789,0.6908664556503296,0.9906333088874817,0.6043071620941162,0.6700000166893005,3.643967628479004
0.5663999915122986,0.8892253507614136,0.5733833312988281,0.8173417016983032,0.6600000262260437,3.7029059314727784
0.9684000015258789,0.6908913800239563,0.9906166791915894,0.604041659228007,0.6299999952316284,2.658694362640381
0.9459999799728394,0.9713897130966187,0.9645833373069763,0.9096648147424062,0.5400000214576721,3.29005729675293
0.9684000015258789,0.6904793361663818,0.9906166791915894,0.6040399284203847,0.7599999904632568,0.6637617874145508
0.9684000015258789,0.6908543182373047,0.9905833601951599,0.6049628763993581,0.8399999737739563,0.7368278789520264
0.5633000135421753,0.878236283493042,0.5694500207901001,0.7917601458549499,0.6399999856948853,2.4768902683258056
0.9684000015258789,0.6912535756111146,0.9903666377067566,0.6043101226170857,0.6899999976158142,2.0318306732177733
0.9567000269889832,0.7026124296188354,0.9792666435241699,0.6140626253445943,0.5099999904632568,1.797015253305435
0.5626999735832214,0.8985445857048034,0.5583333373069763,0.822392221514384,0.7599999904632568,1.7133509731292724
0.9423999786376953,0.7072371139526367,0.9569000005722046,0.621650465297699,0.8100000023841858,0.5729014205932618
0.9433000087738037,0.9748606807708741,0.961733341217041,0.9124249859174093,0.9100000262260437,0.7840065252780914
0.6051999926567078,0.9985177492141724,0.6077499985694885,0.9226346051851908,0.6200000047683716,2.0116299057006835
0.9611999988555908,0.6988364974975586,0.9835166931152344,0.6119450543880463,0.699999988079071,2.2237811613082887
0.9682999849319458,0.6916125493049622,0.9905499815940857,0.6048208676020305,0.7900000214576721,1.654651689529419
0.9553999900817871,0.701532429409027,0.9783666729927063,0.6131274758338928,0.4000000059604645,0.6749880313873291
0.608299970626831,1.4840965975761413,0.6164166927337646,1.402003657722473,0.38999998569488525,3.1222637701034546
0.5613999962806702,0.9188295742034912,0.5674333572387695,0.8466456874847412,0.6100000143051147,2.650151057243347
0.9682999849319458,0.6909475486755371,0.9905499815940857,0.6048529456774394,0.6800000071525574,2.765912446975708
0.9657999873161316,0.7309841154098511,0.9861999750137329,0.6526471641540528,0.5799999833106995,1.932526159286499
0.967199981212616,0.6992028972625732,0.9892500042915344,0.6138688344160715,0.8500000238418579,0.6907761764526186
0.921500027179718,0.7247357263565063,0.9387333393096924,0.6391946136315664,0.5799999833106995,1.1095184540748597
0.6108999848365784,0.8638571008682251,0.6064833402633667,0.7854221591631572,0.6899999976158142,3.4771734619140626
0.6007000207901001,0.8689576683998108,0.5964999794960022,0.7896154991785685,0.49000000953674316,1.1194999313354492
0.968500018119812,0.693942826461792,0.9905499815940857,0.607557523616155,0.4699999988079071,2.539361667633057
0.6054999828338623,0.8682918251991272,0.6014500260353088,0.7888567693392435,0.7099999785423279,1.3350798320770263
0.6068000197410583,0.8725221025466919,0.6028333306312561,0.7913138716379802,0.800000011920929,1.889814748764038
0.9684000015258789,0.6909475486755371,0.9906333088874817,0.6045601114432017,0.8999999761581421,0.6677503442764282
0.9695000052452087,0.6872585201263428,0.9907833337783813,0.6012203007380168,0.550000011920929,2.99084433555603
0.9645000100135803,0.7251157943725586,0.9853333234786987,0.6507625357627869,0.6000000238418579,4.348954467773438
0.968500018119812,0.69390723361969,0.9906166791915894,0.607885084994634,0.8500000238418579,0.5986728191375732
0.9684000015258789,0.6909357704162598,0.9906499981880188,0.6039999438126882,0.6899999976158142,1.4178034591674804
0.9689000248908997,0.6960081799507141,0.9908166527748108,0.6113476451555888,0.44999998807907104,3.490432090759277
0.9643999934196472,0.740157259941101,0.984000027179718,0.6697975016752878,0.6800000071525574,0.7368278789520264
0.9510999917984009,0.8582879131317138,0.9699333310127258,0.7829289946715037,0.5299999713897705,1.063856964111328
0.9679999947547913,0.6933278035163879,0.9901833534240723,0.6066971697489421,0.30000001192092896,0.8099985647201539
0.5687999725341797,1.7953530200958252,0.5771166682243347,1.7227474689801534,0.8399999737739563,1.8041332626342774
0.9688000082969666,0.695343813419342,0.9908166527748108,0.6107621850967407,0.5199999809265137,3.644761114120483
0.703000009059906,0.8626333666801452,0.7068166732788086,0.7761792447090149,0.9300000071525574,0.6113807654380798
0.9684000015258789,0.6908376876831055,0.9905666708946228,0.6043204706033071,0.7799999713897705,2.325172519683838
0.6082000136375427,0.8641801174163818,0.604283332824707,0.7859795922597249,0.5,1.4030795669555665
0.9684000015258789,0.6909475486755371,0.9905833601951599,0.6043725507418315,0.7400000095367432,2.4949683952331543
0.8798999786376953,1.60724219083786,0.899399995803833,1.5209308969974518,0.5,3.467547588348389
0.9684000015258789,0.6909475486755371,0.9905499815940857,0.6046285575230916,0.44999998807907104,1.5182648634910583
0.9677000045776367,0.6955639518737793,0.9903166890144348,0.6089600651423136,0.47999998927116394,2.931437120437622
0.5559999942779541,1.2227299794197082,0.5612666606903076,1.1754503640492757,0.6399999856948853,0.8740938711166382
0.9544000029563904,0.7079659029006958,0.9768999814987183,0.6223886904716491,0.7599999904632568,3.6203738379478456
0.9682999849319458,0.6909475486755371,0.9906166791915894,0.6043609984238942,0.7799999713897705,2.5047769021987913
0.9169999957084656,1.1324376719474794,0.938966691493988,0.9878536148230235,0.5400000214576721,4.5508363151550295
0.5942000150680542,0.9089355405807495,0.591783344745636,0.8434527029037475,0.4300000071525574,1.6568095588684082
0.9684000015258789,0.7010981772422791,0.9902999997138977,0.612501847410202,0.6200000047683716,1.5977160263061523
0.9611999988555908,0.6988770441055298,0.9835166931152344,0.6117318630695343,0.7799999713897705,2.422594223022461
0.968500018119812,0.6921638214111329,0.9905999898910522,0.6060034621874492,0.6700000166893005,3.643918762207031
0.9656999707221985,0.728767478466034,0.9861833453178406,0.6528381396929424,0.5899999737739563,2.6551619720458985
0.609000027179718,0.8674666125297547,0.6037833094596863,0.7878371099472046,0.6899999976158142,0.7667868041992187
0.9684000015258789,0.6945124559402466,0.9905499815940857,0.6081662205378214,0.5899999737739563,4.362011070251465
0.9458000063896179,0.9712510831832886,0.9641666412353516,0.9133499379475911,0.6200000047683716,4.353498191833496
0.9682999849319458,0.6922355970382691,0.9905499815940857,0.6051652444362641,0.75,0.9376905202865601
0.9684000015258789,0.6912741749763489,0.9905499815940857,0.60465621509552,0.1899999976158142,0.8861727976799011
0.6047999858856201,0.8656240592956543,0.6006666421890259,0.7872929128328959,0.6700000166893005,1.3612370014190673
0.9639999866485596,0.7173861812591553,0.9876499772071838,0.6322229995727539,0.5799999833106995,0.674832181930542
0.9684000015258789,0.6909475486755371,0.9906666874885559,0.6042463423887888,0.8899999856948853,0.43749193668365477
0.9659000039100647,0.7266579139709473,0.9864166378974915,0.6499660411039988,0.9399999976158142,0.44139604091644286
0.9430999755859375,0.9789609833717346,0.9612333178520203,0.9179380537668864,0.6700000166893005,1.6926337909698486
0.9682999849319458,0.6920100521087647,0.9905333518981934,0.6057970546881358,0.6700000166893005,1.6767453956604004
0.9682000279426575,0.692053679561615,0.9904666543006897,0.6058621959050496,0.25999999046325684,1.7791140270233154
0.6050999760627747,1.2156709847450256,0.600766658782959,1.1670539005597433,0.6000000238418579,2.7841267585754395
0.6108999848365784,0.8762161357879639,0.6071833372116089,0.7979047862688701,0.8799999952316284,0.8410868048667908
0.9684000015258789,0.6909070022583008,0.9906499981880188,0.6042799241065979,0.8799999952316284,0.6216986751556397
0.9684000015258789,0.6909475486755371,0.9906833171844482,0.6039796705563863,0.9300000071525574,0.46051778316497805
0.5656999945640564,0.9834452049255371,0.5733833312988281,0.878237747033437,0.6700000166893005,2.777479257583618
0.5726000070571899,1.0771401411056518,0.5816166400909424,0.9767113752365112,0.7300000190734863,1.9054484808444976
