sat-epsilon,original-prediction,second-best-prediction
0.7425993568512769,"[8 3 9 2]","[3 2 6 7]"
1.699078101830237,"[4 3 2 9]","[3 9 5 3]"
0.5854568481223632,"[4 4 3 1]","[8 5 2 4]"
1.4245894795707514,"[9 1 2 8]","[2 3 9 3]"
0.3455132118959566,"[1 3 5 3]","[4 2 9 0]"
0.3558690603885887,"[1 1 7 5]","[4 9 3 9]"
0.5347598058125748,"[7 9 3 3]","[2 2 9 0]"
0.728136161473434,"[9 3 7 4]","[2 9 3 3]"
0.5438456446867873,"[2 7 6 7]","[3 2 1 2]"
0.7156442484577635,"[3 1 4 2]","[9 4 3 5]"
0.5345900375583233,"[9 5 9 6]","[3 9 3 3]"
0.5697297479938297,"[3 9 6 3]","[9 2 9 9]"
0.5746020270107105,"[7 8 3 8]","[9 3 4 3]"
0.7178156224950093,"[0 3 3 2]","[2 0 4 7]"
0.5399393720311149,"[4 6 8 4]","[3 9 3 8]"
0.5664554535762943,"[3 8 9 8]","[4 3 2 3]"
0.37635595535292476,"[2 4 3 3]","[0 8 9 0]"
1.699078101830237,"[9 1 8 3]","[3 4 5 9]"
0.599274327359521,"[4 1 1 3]","[8 3 9 2]"
0.33439111920579917,"[1 8 2 8]","[4 3 5 3]"
0.34267810265979903,"[3 3 3 7]","[4 4 0 2]"
1.5861108482209245,"[8 3 9 4]","[3 9 3 3]"
0.35608758062626994,"[8 9 7 9]","[3 3 3 5]"
0.5396264557703119,"[5 3 9 3]","[9 0 2 9]"
1.4255733071202463,"[9 5 2 2]","[5 9 0 9]"
0.34598109137415245,"[9 8 4 7]","[3 3 3 2]"
0.5808044978463582,"[0 3 9 7]","[2 2 3 3]"
0.35445398810823003,"[8 4 9 2]","[5 3 6 5]"
0.35608758062626994,"[8 4 9 9]","[3 3 5 3]"
0.5617870902868708,"[3 3 4 9]","[9 9 8 2]"
0.5716617145133219,"[8 0 7 4]","[3 5 2 8]"
1.5712887654206535,"[3 4 1 9]","[9 8 4 3]"
1.6347710757202798,"[3 3 1 2]","[2 0 9 3]"
1.6853958006508167,"[9 3 3 1]","[3 9 0 4]"
1.5807968586557237,"[7 3 3 9]","[3 0 9 3]"
0.3371051972866007,"[8 1 8 7]","[5 9 3 6]"
0.5866773874104595,"[3 3 6 3]","[2 9 3 9]"
0.5887218604315296,"[7 4 5 3]","[3 3 9 2]"
0.5624354522291479,"[8 2 3 2]","[3 9 9 5]"
0.5854271502998271,"[3 4 3 8]","[2 3 0 3]"
0.349475568132691,"[8 0 8 9]","[3 3 3 2]"
0.3654082142960168,"[1 5 3 3]","[4 2 9 0]"
0.5410890524443024,"[9 9 5 3]","[5 6 2 4]"
0.5517892427802088,"[4 7 3 9]","[3 6 0 2]"
0.5781720870391683,"[2 3 5 3]","[0 9 9 2]"
0.3535228459122408,"[6 8 2 7]","[9 3 5 9]"
0.550039394521244,"[9 3 3 0]","[2 9 4 2]"
0.5559232543148055,"[4 4 2 0]","[3 3 5 2]"
0.34338805610356576,"[1 2 0 5]","[9 9 3 8]"
0.5518194002927616,"[4 7 5 1]","[3 2 9 4]"
0.5396411681588478,"[7 9 7 2]","[3 2 6 3]"
0.3558690603885887,"[1 8 8 6]","[4 3 3 9]"
0.5701119996990611,"[1 4 6 5]","[4 3 9 2]"
1.699162555519388,"[0 2 3 8]","[3 3 0 4]"
0.5648905440420765,"[2 4 5 3]","[3 3 8 0]"
0.5684048686177223,"[6 8 4 8]","[3 3 8 3]"
0.5742971764448501,"[3 0 1 5]","[0 4 4 9]"
0.702945934551418,"[7 9 5 4]","[2 2 9 5]"
1.4077553872769535,"[0 9 9 5]","[2 5 3 9]"
0.34267810265979903,"[1 3 1 3]","[4 9 9 4]"
0.5882326168391642,"[3 3 1 5]","[2 4 3 2]"
0.5231071619095767,"[9 6 5 9]","[2 1 9 3]"
0.5576966758140163,"[0 0 8 5]","[2 5 4 9]"
0.722399388340038,"[5 1 4 9]","[2 4 5 6]"
0.7178320082668401,"[3 0 9 8]","[9 5 2 3]"
0.743703102496413,"[3 8 3 9]","[9 3 9 2]"
1.6800021905315734,"[0 3 8 0]","[2 0 3 3]"
0.5767041518119501,"[8 7 2 0]","[3 9 9 2]"
1.616855064481819,"[3 4 0 9]","[9 3 3 3]"
1.4035271054425937,"[2 9 9 9]","[9 3 6 2]"
1.4673227067545285,"[2 0 1 9]","[9 5 3 2]"
0.5787935072007074,"[5 3 6 9]","[2 2 3 2]"
0.5759332198024107,"[6 9 3 4]","[0 3 0 3]"
0.5149129774627281,"[5 2 7 8]","[9 5 3 3]"
0.5320088820586383,"[4 9 5 7]","[3 3 9 2]"
0.756439155263648,"[1 2 4 3]","[3 0 3 2]"
0.3519314536464144,"[6 2 4 5]","[9 9 3 9]"
0.5873423304820798,"[3 5 0 9]","[9 9 9 2]"
0.3411868917309449,"[3 7 1 1]","[9 6 4 4]"
0.5924878234485881,"[7 6 3 8]","[2 3 4 3]"
1.5070414161281713,"[9 3 0 9]","[2 9 9 3]"
0.5831947266510913,"[2 1 4 6]","[9 4 3 3]"
0.7034653221376334,"[8 9 0 3]","[3 2 3 9]"
0.5709054825260517,"[7 9 0 0]","[9 3 3 2]"
0.5502587735337168,"[2 4 3 3]","[5 3 0 9]"
0.34629780466495996,"[2 7 1 0]","[9 3 4 3]"
0.839758998751514,"[9 3 7 2]","[2 9 3 0]"
0.5286695716983444,"[2 3 5 8]","[9 9 2 3]"
1.6772941473235963,"[3 4 0 1]","[0 3 3 4]"
0.5755584836937772,"[3 3 9 3]","[9 9 5 0]"
0.35962382823117783,"[9 1 0 9]","[2 3 3 3]"
0.5586673574258803,"[3 4 7 5]","[9 5 2 9]"
0.5660008395987979,"[9 0 9 9]","[3 9 2 5]"
0.5594875838202702,"[4 6 9 7]","[3 0 6 3]"
0.5745223894750217,"[0 8 4 1]","[2 5 5 4]"
0.5888977072869449,"[1 3 8 1]","[4 2 3 4]"
0.5752115825363915,"[3 9 3 0]","[0 6 9 2]"
0.36506806281441956,"[7 0 4 9]","[3 3 8 3]"
0.5635603713006087,"[4 7 5 4]","[5 9 8 8]"
0.7477720952724679,"[0 8 7 3]","[2 3 3 0]"
0.5752115825363915,"[5 3 0 4]","[9 0 2 8]"
1.5577670071598728,"[9 8 2 6]","[6 3 5 9]"
0.36658025642455816,"[4 2 7 7]","[8 5 3 3]"
0.7057432977595788,"[3 8 7 9]","[9 3 2 2]"
0.3565523072222974,"[6 7 6 6]","[0 3 9 9]"
0.3560409031048307,"[4 0 8 8]","[3 5 3 3]"
0.5448309491210502,"[8 2 9 9]","[3 7 3 2]"
1.3773117742883978,"[5 8 9 8]","[8 5 6 3]"
0.35608758062626994,"[8 0 9 1]","[5 3 5 4]"
0.7429915853752909,"[1 4 9 3]","[3 8 2 4]"
0.36506806281441956,"[3 5 4 3]","[9 9 8 9]"
0.34338805610356576,"[2 0 1 7]","[9 3 9 6]"
0.7432086354371288,"[6 1 4 9]","[1 4 3 3]"
0.7132654371944063,"[9 3 5 8]","[2 9 9 3]"
1.3926199510170987,"[9 1 5 9]","[5 4 9 6]"
0.5618145394130661,"[6 3 2 7]","[9 9 0 2]"
0.506423488605925,"[6 4 9 5]","[1 8 2 9]"
0.36272051568175145,"[3 3 3 3]","[2 9 2 0]"
0.7241697355990478,"[3 8 4 4]","[0 3 8 3]"
0.5837384940502975,"[6 4 4 0]","[9 8 3 4]"
0.3565523072222974,"[9 6 8 8]","[3 0 3 3]"
0.7327292731013819,"[2 2 3 4]","[9 5 2 3]"
0.5621006604678466,"[3 9 9 0]","[2 3 6 4]"
0.7043859654787904,"[3 3 8 2]","[2 9 3 9]"
0.3535228459122408,"[3 2 6 6]","[9 9 9 9]"
0.349475568132691,"[2 8 2 5]","[9 3 0 9]"
1.4468640244219202,"[2 6 9 9]","[9 0 2 2]"
1.7283436909548846,"[3 2 3 3]","[2 3 2 4]"
1.4126662597279214,"[4 2 7 9]","[3 9 3 2]"
1.4618900039819993,"[2 9 4 3]","[9 2 3 2]"
1.7271255019696539,"[2 3 9 8]","[9 9 3 3]"
0.5321915518376772,"[9 5 7 8]","[2 9 2 3]"
0.5626591022828914,"[9 8 4 7]","[3 3 3 9]"
0.3756711027240391,"[0 6 0 0]","[3 3 4 2]"
0.35445398810823003,"[7 1 6 4]","[3 9 9 3]"
1.6269416590650907,"[3 2 3 7]","[2 3 9 3]"
0.5673557872026777,"[3 3 5 8]","[9 0 9 3]"
1.331481913843036,"[9 2 8 5]","[2 9 3 9]"
0.5662828434172185,"[8 8 3 9]","[3 3 0 2]"
0.5328489289098165,"[0 2 5 8]","[3 5 9 3]"
0.37807373955592166,"[6 3 3 8]","[1 0 2 4]"
0.5578878252457407,"[3 4 7 4]","[0 5 2 3]"
0.35935178114634325,"[7 8 5 0]","[2 3 9 2]"
0.55131123052208,"[3 3 8 5]","[9 9 3 9]"
0.5745491512649235,"[6 3 4 3]","[9 4 8 2]"
0.37213738068475594,"[0 9 0 4]","[3 5 3 3]"
0.5755802969109317,"[3 3 0 6]","[4 2 3 9]"
0.5740735735183711,"[9 9 8 3]","[3 5 3 4]"
0.5720674690630342,"[8 4 3 8]","[3 3 9 3]"
1.7244334874911607,"[7 2 0 3]","[2 3 5 2]"
0.5765465094156578,"[8 6 4 8]","[3 9 8 3]"
0.5520676500665572,"[1 6 9 4]","[3 9 5 3]"
0.5820283498073137,"[1 2 3 2]","[3 3 9 9]"
0.5590047475619621,"[5 3 6 8]","[2 9 1 3]"
0.3407349822935488,"[5 6 7 5]","[9 9 2 9]"
0.5775433033520294,"[9 9 8 3]","[6 3 3 0]"
0.3522098092690551,"[1 5 7 1]","[4 9 2 3]"
0.5637174447578505,"[3 4 5 0]","[2 3 9 5]"
0.5689568466457245,"[3 8 2 6]","[9 3 9 9]"
0.37213738068475594,"[0 2 0 0]","[9 3 5 3]"
1.3773117742883978,"[8 9 0 5]","[5 2 3 8]"
0.3632299580102559,"[4 9 7 9]","[5 2 2 3]"
0.5571430798116249,"[3 8 7 5]","[0 3 2 9]"
0.37635595535292476,"[4 3 4 6]","[8 9 5 9]"
0.5665165896945951,"[4 8 0 4]","[3 3 5 8]"
0.5571225249575246,"[5 4 1 1]","[9 3 4 4]"
0.5348773850568365,"[0 7 9 5]","[2 3 3 9]"
0.5150398105862707,"[9 5 1 8]","[3 8 4 3]"
0.5723716973158058,"[3 0 1 7]","[4 3 4 2]"
0.5722807815152832,"[3 8 3 2]","[9 4 2 0]"
0.35996031290923025,"[0 1 5 9]","[2 4 2 2]"
0.5299577349484905,"[6 2 1 5]","[3 9 4 2]"
0.5493751691642377,"[3 4 1 4]","[0 3 9 3]"
0.35996031290923025,"[0 7 8 8]","[2 3 3 3]"
0.5510426488808723,"[8 9 6 9]","[3 3 9 2]"
1.4364485802282894,"[9 5 1 2]","[2 2 4 5]"
1.3779278773671044,"[0 9 2 7]","[5 2 9 6]"
0.694279968122957,"[5 0 0 2]","[2 5 4 3]"
1.6347710757202798,"[3 2 9 9]","[2 3 3 2]"
0.5192003808449346,"[7 3 8 5]","[6 0 5 9]"
0.3451885706606417,"[8 5 9 8]","[3 2 2 3]"
0.7242947379247832,"[8 3 8 4]","[3 9 3 8]"
0.7333540720233437,"[3 2 8 8]","[2 9 3 3]"
0.5698229029747212,"[7 3 8 9]","[6 0 3 3]"
0.3565523072222974,"[6 9 3 3]","[0 2 4 2]"
0.35962382823117783,"[2 5 0 1]","[3 9 3 3]"
0.5639195653956042,"[8 3 3 3]","[3 0 9 9]"
0.7051617095459922,"[4 1 9 3]","[8 9 3 0]"
0.35962382823117783,"[8 8 1 1]","[3 3 3 4]"
1.3833137880924413,"[0 5 9 3]","[9 9 5 4]"
0.7808974406883032,"[6 0 1 4]","[1 3 4 8]"
0.37807373955592166,"[8 3 3 0]","[4 2 9 2]"
0.7460158464954233,"[3 9 0 4]","[4 3 4 8]"
1.610030580388891,"[9 3 9 1]","[3 9 2 4]"
0.5737002169528201,"[2 4 0 9]","[3 8 2 5]"
0.3535228459122408,"[2 6 1 7]","[9 9 9 9]"
0.7443969274819863,"[3 8 8 0]","[0 3 3 5]"
0.6012666330948796,"[1 4 5 6]","[3 3 2 1]"
0.37635595535292476,"[9 4 2 9]","[3 8 5 6]"
0.5381715131428911,"[9 8 3 8]","[2 4 4 3]"
0.35962382823117783,"[5 1 4 8]","[9 3 3 3]"
0.35371840447789904,"[7 2 8 1]","[3 5 3 4]"
0.5670594308850544,"[1 0 1 3]","[4 2 3 9]"
0.7200387018953149,"[8 3 2 0]","[3 2 9 2]"
0.592129492221722,"[3 1 7 6]","[4 3 3 9]"
0.3565523072222974,"[8 2 6 5]","[3 9 0 9]"
1.4840846847977394,"[9 8 2 3]","[2 3 3 9]"
0.5628857304844845,"[8 9 0 6]","[3 2 3 9]"
0.3729886590997908,"[3 3 2 6]","[9 9 9 1]"
0.7357817616873803,"[9 3 1 4]","[2 2 4 3]"
0.3780008002960942,"[5 4 7 4]","[2 3 2 3]"
0.5793672979881734,"[5 3 1 3]","[9 9 3 0]"
0.349475568132691,"[2 8 8 9]","[3 4 3 3]"
0.5493100739030772,"[7 7 5 2]","[2 3 9 0]"
1.7289734982612677,"[3 9 1 9]","[9 3 4 3]"
0.591257659961985,"[6 2 3 8]","[3 0 4 3]"
0.3756711027240391,"[0 5 1 8]","[4 2 4 3]"
1.6531672331657363,"[4 2 3 6]","[3 3 2 0]"
0.5594056722821565,"[5 0 3 8]","[2 2 9 3]"
0.34679985064472946,"[0 8 6 8]","[3 3 9 3]"
0.5336347658426238,"[9 8 9 5]","[3 3 3 8]"
0.5720645464616364,"[9 3 9 6]","[3 2 2 1]"
0.5724976422792897,"[1 3 6 3]","[3 2 9 4]"
0.5624653406660072,"[3 5 3 8]","[0 9 4 3]"
0.5603563288254326,"[3 7 1 2]","[0 3 4 9]"
0.36658025642455816,"[9 4 9 0]","[2 8 5 3]"
0.5745148336479292,"[8 4 3 3]","[3 3 0 9]"
0.595181704158254,"[3 4 2 0]","[9 8 9 3]"
1.596203784514103,"[9 2 9 3]","[3 3 3 9]"
0.534821360663708,"[7 5 9 1]","[2 9 2 9]"
1.4198678649099732,"[5 3 2 2]","[2 9 9 5]"
0.33868317610675064,"[8 9 2 8]","[3 3 3 3]"
0.5599759422011714,"[6 7 8 2]","[9 6 3 9]"
0.7217444756617832,"[1 6 0 9]","[9 1 3 3]"
0.5901502232151765,"[1 4 8 8]","[4 3 4 3]"
0.5648076618176823,"[5 9 3 6]","[9 2 4 9]"
0.5467199055448201,"[9 1 2 4]","[2 3 3 3]"
0.6912513853180131,"[8 5 9 6]","[5 9 2 9]"
0.5686369683356564,"[3 7 4 6]","[0 3 3 9]"
0.5654201158100426,"[9 1 7 4]","[2 4 3 3]"
0.37635595535292476,"[3 7 4 4]","[2 2 8 8]"
0.5818148838806393,"[9 6 9 3]","[2 0 5 9]"
0.5563022501975073,"[5 2 0 0]","[9 5 9 5]"
0.3780008002960942,"[8 6 8 4]","[3 1 3 3]"
0.6907272275526648,"[3 9 2 7]","[0 2 7 6]"
0.5928954624425128,"[0 9 7 6]","[3 2 3 0]"
0.5857485330359345,"[5 3 6 7]","[9 0 3 3]"
0.7233624021713789,"[3 9 6 3]","[0 3 9 2]"
0.7283755569643691,"[8 1 8 4]","[3 4 3 8]"
0.722742797862455,"[4 3 8 3]","[8 9 3 9]"
0.6704954104221936,"[3 5 3 8]","[9 8 4 3]"
0.35371840447789904,"[1 7 1 5]","[3 3 4 9]"
1.6857262477417583,"[9 3 3 2]","[2 2 2 3]"
0.5888110000864876,"[8 3 8 1]","[3 2 5 3]"
0.5765645251093333,"[3 9 1 3]","[9 5 4 2]"
0.6025928766587331,"[3 8 5 0]","[2 3 9 3]"
0.6013900531051481,"[3 9 4 0]","[4 2 8 2]"
0.34679985064472946,"[7 0 8 9]","[2 3 4 2]"
0.5879976050000323,"[4 1 9 4]","[3 4 2 8]"
0.3729886590997908,"[4 2 4 6]","[8 9 3 1]"
0.5897616391391528,"[4 7 0 6]","[8 6 4 3]"
1.3988876369370455,"[3 9 5 3]","[9 5 9 4]"
0.5924392032769434,"[1 0 3 1]","[4 3 2 9]"
0.5662518758157316,"[5 7 3 4]","[9 6 2 3]"
0.5992252269802032,"[7 5 2 3]","[2 2 9 2]"
0.5735954448001633,"[3 9 3 9]","[0 3 0 2]"
0.35033177493367285,"[9 8 9 8]","[3 3 3 3]"
1.5632824805443064,"[3 6 3 4]","[2 9 4 3]"
1.7058998916108654,"[3 3 7 9]","[9 0 9 3]"
1.6724014025082077,"[3 9 9 3]","[9 3 2 4]"
0.3780008002960942,"[7 4 8 6]","[2 3 3 9]"
0.34822680405836093,"[3 3 7 2]","[9 9 9 9]"
0.3391848425496776,"[5 2 5 7]","[9 3 9 6]"
1.6003862778096811,"[9 3 9 3]","[6 9 3 9]"
1.5854982754014346,"[3 0 8 9]","[9 2 3 3]"
0.5717134300034376,"[3 7 9 3]","[4 2 3 4]"
0.5669917787177807,"[9 3 3 0]","[2 9 9 2]"
0.3729886590997908,"[0 9 6 3]","[5 5 1 4]"
1.616855064481819,"[3 9 3 5]","[9 3 2 9]"
0.7353351123291854,"[3 0 7 4]","[0 9 6 3]"
0.3407349822935488,"[1 7 3 7]","[4 2 0 2]"
0.5773260109355592,"[8 4 4 4]","[3 3 8 3]"
0.7033507769785871,"[3 7 7 2]","[9 3 3 7]"
0.35935178114634325,"[6 0 4 8]","[9 2 3 3]"
1.3217397623707805,"[3 5 9 2]","[9 9 2 5]"
0.5381715131428911,"[3 8 7 3]","[4 3 9 9]"
0.351184632898948,"[9 8 1 6]","[2 3 4 3]"
0.5797314319813661,"[1 1 8 3]","[3 4 3 9]"
0.5857203453003691,"[8 9 3 5]","[3 6 2 9]"
0.3780008002960942,"[9 7 4 5]","[2 2 3 2]"
1.5920137072554836,"[3 0 9 1]","[9 3 3 4]"
1.3773117742883978,"[9 5 2 8]","[6 8 9 5]"
1.4874940508863834,"[9 9 5 5]","[2 5 9 9]"
0.3565523072222974,"[1 3 6 3]","[4 9 0 9]"
0.3565523072222974,"[7 6 1 1]","[3 0 4 3]"
0.35935178114634325,"[8 3 0 3]","[5 4 2 9]"
0.5744930259732475,"[6 1 2 9]","[9 4 9 3]"
1.5807968586557237,"[9 3 3 8]","[3 0 9 3]"
0.36506806281441956,"[4 7 9 5]","[8 2 6 2]"
0.35962382823117783,"[1 0 5 5]","[3 3 9 9]"
0.565716888977117,"[1 8 3 8]","[4 3 9 3]"
0.5518174163124304,"[7 3 8 1]","[6 9 3 4]"
0.5708472323116602,"[7 0 3 1]","[2 2 9 3]"
0.7360133204880702,"[0 8 4 3]","[2 3 8 9]"
0.3473630002962109,"[8 4 4 9]","[5 3 3 2]"
0.714288882559579,"[9 4 5 8]","[2 5 9 3]"
0.5535010743024525,"[3 6 8 7]","[4 1 3 2]"
0.5597993607895768,"[8 9 2 3]","[3 2 5 4]"
0.6803596418072637,"[3 2 7 6]","[9 3 2 9]"
0.5886015929706002,"[1 2 6 3]","[3 3 9 0]"
0.3756711027240391,"[7 0 0 0]","[6 4 3 5]"
0.5596037591292996,"[7 8 3 2]","[2 3 0 5]"
0.351184632898948,"[0 9 6 8]","[3 2 3 3]"
1.788430964317687,"[3 8 2 4]","[4 3 3 3]"
0.36506806281441956,"[4 6 4 3]","[5 9 8 2]"
0.5490627084746382,"[1 6 8 3]","[9 9 3 2]"
1.5070414161281713,"[1 8 9 3]","[4 5 3 9]"
0.349475568132691,"[5 5 8 0]","[9 2 3 3]"
0.36506806281441956,"[4 1 2 3]","[8 9 5 9]"
0.3605174048593909,"[6 6 5 3]","[9 9 9 4]"
0.5441957720296958,"[2 9 4 4]","[9 3 8 3]"
0.5717446579530922,"[3 9 8 1]","[4 3 3 4]"
1.5220160307595447,"[6 1 3 9]","[9 4 9 6]"
0.37213738068475594,"[9 0 4 8]","[2 3 3 3]"
0.3565523072222974,"[8 2 6 6]","[3 9 0 9]"
0.5534118110696683,"[7 5 8 3]","[2 9 3 9]"
0.7268147373141988,"[8 1 4 0]","[5 4 8 9]"
0.5579501583022204,"[3 3 0 2]","[9 9 3 7]"
0.5832242950177734,"[1 1 8 4]","[3 4 3 3]"
0.3392970024018312,"[8 2 6 8]","[4 5 9 3]"
0.7096026626690045,"[3 7 6 0]","[0 3 9 4]"
0.3632299580102559,"[7 4 4 7]","[2 5 3 6]"
0.3756711027240391,"[0 0 3 5]","[4 9 9 8]"
0.5648903931302546,"[1 3 3 9]","[4 0 2 3]"
1.6309447625635816,"[3 9 3 3]","[9 3 9 2]"
0.56014402052688,"[8 4 6 3]","[5 8 9 0]"
0.5831678669175305,"[0 9 9 9]","[9 2 3 3]"
0.5297505354667725,"[8 8 2 5]","[3 3 5 9]"
1.5160023715167923,"[3 2 8 3]","[4 3 3 2]"
0.610391475423709,"[0 9 3 1]","[3 2 2 3]"
0.5808010134483031,"[2 8 3 6]","[5 3 9 3]"
0.515962517365914,"[0 8 2 5]","[4 3 9 8]"
0.7012603015329328,"[8 4 5 3]","[5 8 9 9]"
0.35996031290923025,"[4 0 4 5]","[3 2 3 9]"
0.3414072064034218,"[5 3 5 3]","[9 0 2 9]"
0.3558690603885887,"[2 3 1 7]","[5 9 4 9]"
0.5670792637264261,"[3 1 7 6]","[9 4 6 9]"
1.5497540711049544,"[8 3 5 4]","[4 2 8 5]"
0.3519314536464144,"[6 8 5 8]","[9 3 9 4]"
1.645696558206316,"[2 3 3 0]","[0 0 4 3]"
0.349475568132691,"[8 9 8 9]","[5 2 3 2]"
0.5580532329299293,"[8 3 8 7]","[3 0 3 2]"
1.6484675992480722,"[8 2 3 9]","[3 9 9 3]"
0.5478785896883765,"[4 5 7 3]","[3 9 9 9]"
0.36506806281441956,"[4 6 6 0]","[8 9 9 3]"
0.5726833853719855,"[3 6 1 3]","[0 3 4 4]"
0.5782280270899188,"[1 6 0 8]","[4 0 4 3]"
0.5721301316550911,"[2 1 3 1]","[5 4 4 3]"
0.35935178114634325,"[7 1 9 0]","[3 4 6 2]"
0.5717276271403766,"[8 2 4 2]","[3 5 8 9]"
0.5491027654618985,"[9 1 2 2]","[3 3 9 9]"
0.564224935885997,"[9 9 9 6]","[3 2 2 9]"
0.35636263063964907,"[9 0 8 8]","[3 3 3 3]"
0.8156776457085279,"[4 2 3 5]","[3 5 2 9]"
1.6216327761638198,"[0 4 3 3]","[3 3 0 9]"
0.5645704008609936,"[2 8 3 1]","[5 3 4 4]"
1.6800021905315734,"[1 3 3 0]","[4 4 0 3]"
1.5989313497911564,"[8 9 3 9]","[3 2 9 3]"
0.7048345664783529,"[1 3 7 4]","[4 0 2 3]"
0.577334964882885,"[3 4 3 6]","[9 3 2 9]"
0.566155992144261,"[3 3 9 9]","[0 2 3 5]"
0.5755750766714292,"[1 9 6 9]","[4 2 1 2]"
1.6220996958166334,"[3 7 1 0]","[0 2 4 3]"
0.5648837178358785,"[9 9 8 6]","[3 2 3 9]"
0.5556971677002023,"[3 8 6 8]","[9 5 9 3]"
0.53051982574663,"[9 7 5 8]","[2 2 9 3]"
0.5389933833544217,"[9 7 6 7]","[3 2 9 2]"
0.3756711027240391,"[9 8 1 0]","[2 3 4 4]"
0.5103907823031016,"[1 5 9 8]","[4 8 3 3]"
0.5799594943752504,"[1 4 3 8]","[3 3 9 3]"
0.6979344797612661,"[1 8 4 3]","[4 3 3 2]"
0.7027248251896969,"[4 0 3 6]","[3 4 9 9]"
0.7090970990471237,"[7 8 4 3]","[2 3 8 9]"
0.3756711027240391,"[0 1 1 8]","[4 4 3 3]"
0.5771777074470035,"[9 2 0 2]","[3 3 9 9]"
1.485703968441174,"[9 3 4 8]","[3 4 3 3]"
0.5440435576831982,"[5 3 3 0]","[9 2 9 5]"
0.7061061512815046,"[8 4 2 3]","[3 8 9 9]"
0.5459032724189036,"[3 2 4 3]","[9 9 3 0]"
1.6800021905315736,"[3 9 0 9]","[0 3 3 2]"
0.8389764452662694,"[9 1 3 4]","[2 4 9 3]"
0.5632248117125088,"[9 2 0 6]","[5 5 3 9]"
0.36658025642455816,"[5 4 3 1]","[2 8 9 9]"
0.6915866847606023,"[6 9 7 0]","[9 2 6 3]"
0.5486086519845724,"[3 3 7 4]","[9 0 9 3]"
0.5390774244364822,"[1 9 2 1]","[4 2 3 3]"
0.6945114029908782,"[9 3 8 5]","[3 4 3 9]"
0.5645199020388263,"[0 0 3 4]","[5 3 9 5]"
0.583684098140802,"[3 4 4 9]","[2 8 3 6]"
0.3565523072222974,"[9 8 6 7]","[2 3 0 3]"
0.5765156723201389,"[1 2 9 0]","[9 5 3 9]"
0.35996031290923025,"[0 4 5 5]","[2 3 9 9]"
0.5670144556920923,"[7 9 8 3]","[3 2 5 2]"
0.7392361399583222,"[9 3 4 3]","[6 0 3 9]"
0.3565523072222974,"[6 3 6 3]","[0 4 9 0]"
0.351184632898948,"[5 8 9 6]","[2 4 2 3]"
0.7123759288189097,"[9 3 3 2]","[2 9 9 7]"
0.5629963345353821,"[8 4 3 4]","[3 3 9 3]"
1.6848387183184952,"[3 9 7 2]","[2 5 9 3]"
0.35962382823117783,"[1 6 5 5]","[3 3 9 9]"
0.35935178114634325,"[6 7 0 6]","[3 2 2 9]"
1.3833137880924413,"[3 5 3 9]","[9 9 9 5]"
0.5393667380252514,"[3 6 2 8]","[9 9 7 3]"
0.5612627871965317,"[9 6 0 6]","[3 9 2 9]"
1.4606208011212691,"[7 5 9 2]","[9 2 5 5]"
0.5435270507970871,"[2 7 9 8]","[9 3 6 5]"
0.5436080132605594,"[3 3 7 8]","[2 4 6 3]"
1.4035271054425937,"[2 9 2 9]","[9 2 9 3]"
0.3522098092690551,"[1 9 2 0]","[3 6 5 3]"
0.3756711027240391,"[0 3 3 7]","[4 9 2 9]"
0.5855087131626375,"[3 9 4 8]","[2 3 3 3]"
1.3600226969472209,"[9 8 7 2]","[2 4 2 9]"
0.5826238281613746,"[0 2 4 2]","[3 5 3 0]"
0.5257288268406173,"[5 8 9 5]","[9 3 3 9]"
0.5728413174163606,"[9 9 3 9]","[6 2 4 3]"
1.6853958006508167,"[9 2 8 3]","[3 7 3 9]"
0.5728947221304925,"[2 9 6 9]","[9 5 9 3]"
0.349475568132691,"[8 1 9 8]","[3 4 3 3]"
0.5588372975867035,"[1 3 7 9]","[4 2 9 2]"
0.7171972870783028,"[4 3 0 2]","[8 2 9 0]"
0.7711027730974682,"[1 0 3 4]","[3 4 4 8]"
1.4780100149079216,"[5 5 9 9]","[9 9 2 5]"
0.575008272514242,"[5 3 3 9]","[2 4 0 3]"
0.6895830894758981,"[6 9 3 5]","[3 3 0 9]"
1.6069224198453191,"[3 3 4 9]","[9 9 3 3]"
0.35935178114634325,"[0 4 5 9]","[2 3 2 3]"
0.7216730874011542,"[4 3 3 8]","[8 9 9 3]"
1.6384529003440813,"[2 0 4 7]","[0 2 8 2]"
0.7516374339373416,"[0 7 9 3]","[9 9 3 2]"
0.3535228459122408,"[7 1 2 6]","[3 9 0 9]"
0.3519314536464144,"[4 5 5 6]","[3 2 9 9]"
0.37635595535292476,"[4 9 4 9]","[8 5 8 6]"
0.677761687231929,"[8 9 2 6]","[4 2 5 9]"
0.741510827277424,"[1 0 3 2]","[4 5 2 0]"
1.6800021905315734,"[4 0 5 3]","[8 3 8 0]"
0.5514849021234878,"[7 2 3 5]","[2 9 9 9]"
0.599792004087173,"[2 5 3 1]","[7 8 2 4]"
0.5645233264255843,"[3 1 7 8]","[9 3 2 4]"
0.5832242950177734,"[4 9 1 4]","[3 2 4 3]"
0.5749895451875859,"[4 2 3 9]","[8 7 0 3]"
0.36658025642455816,"[9 1 4 9]","[3 3 8 2]"
0.5360766773305605,"[7 2 5 5]","[3 5 9 9]"
